person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
47.0,female,Master,89132.86,13,MORTGAGE,21048.52,MEDICAL,17.87,0.24,9.0,576,Yes,0
49.0,male,High School,30291.18,24,OWN,9036.75,MEDICAL,15.36,0.3,20.0,577,Yes,0
39.0,male,Associate,48223.59,6,RENT,14563.43,MEDICAL,13.01,0.3,15.0,632,Yes,0
48.0,male,Associate,22050.22,14,MORTGAGE,10309.77,VENTURE,11.87,0.47,14.0,561,Yes,0
42.0,male,Doctorate,207281.91,23,MORTGAGE,35000.0,HOMEIMPROVEMENT,14.76,0.17,7.0,669,No,1
38.0,male,Bachelor,24145.35,7,RENT,7523.68,EDUCATION,16.38,0.31,12.0,593,No,0
33.0,female,Associate,50519.57,13,MORTGAGE,20527.19,VENTURE,14.66,0.41,6.0,599,No,0
35.0,female,Associate,69996.74,17,MORTGAGE,35000.0,VENTURE,12.25,0.5,12.0,552,Yes,0
62.0,male,Associate,38328.98,24,RENT,11562.15,MEDICAL,9.68,0.3,30.0,683,Yes,0
42.0,male,Bachelor,116434.13,15,OWN,31643.86,PERSONAL,12.25,0.27,17.0,602,Yes,0
48.0,male,Bachelor,26871.64,26,RENT,3914.78,VENTURE,16.33,0.15,8.0,576,Yes,0
43.0,female,Bachelor,59362.24,17,RENT,12796.79,PERSONAL,13.03,0.22,18.0,651,No,1
63.0,female,Associate,22536.36,26,MORTGAGE,10998.93,DEBTCONSOLIDATION,16.35,0.49,27.0,592,No,0
38.0,male,High School,27074.08,18,MORTGAGE,13364.31,VENTURE,14.59,0.49,5.0,538,Yes,0
45.0,female,Bachelor,52282.41,25,MORTGAGE,9628.74,EDUCATION,15.16,0.18,16.0,585,Yes,0
41.0,male,Bachelor,39379.84,7,RENT,11970.72,HOMEIMPROVEMENT,15.58,0.3,16.0,598,Yes,0
55.0,male,High School,82399.05,28,MORTGAGE,33765.04,VENTURE,17.75,0.41,16.0,596,No,0
48.0,female,Bachelor,29380.78,8,MORTGAGE,9142.98,VENTURE,14.02,0.31,18.0,622,No,0
45.0,female,Master,36384.96,20,RENT,3963.09,MEDICAL,16.14,0.11,11.0,576,Yes,0
35.0,female,Bachelor,37875.85,1,MORTGAGE,5101.55,HOMEIMPROVEMENT,13.55,0.13,10.0,558,Yes,0
70.0,female,Bachelor,61155.24,14,MORTGAGE,23859.16,HOMEIMPROVEMENT,11.34,0.39,27.0,664,Yes,1
43.0,female,Bachelor,80728.29,20,MORTGAGE,17974.84,MEDICAL,18.23,0.22,8.0,494,Yes,0
37.0,male,Associate,81680.17,15,OTHER,28512.22,HOMEIMPROVEMENT,18.83,0.35,5.0,537,Yes,0
33.0,male,High School,11567.81,7,RENT,4729.19,EDUCATION,13.66,0.41,9.0,602,No,1
34.0,male,Associate,103696.1,13,OWN,18480.56,MEDICAL,15.25,0.18,6.0,543,Yes,0
45.0,female,High School,24670.51,13,RENT,6695.47,PERSONAL,13.53,0.27,12.0,539,No,0
56.0,male,Bachelor,42324.39,3,OWN,12703.37,PERSONAL,10.96,0.3,26.0,619,No,1
48.0,male,Bachelor,67704.66,25,MORTGAGE,22401.72,PERSONAL,8.65,0.33,20.0,669,No,1
34.0,male,High School,10169.3,0,RENT,5588.58,VENTURE,19.4,0.55,9.0,494,Yes,0
45.0,male,Master,65444.51,22,OWN,22634.9,DEBTCONSOLIDATION,14.73,0.35,10.0,586,Yes,0
59.0,female,Master,138572.81,37,OWN,35000.0,MEDICAL,12.63,0.25,13.0,700,No,1
42.0,male,High School,41275.75,0,RENT,11703.09,MEDICAL,15.11,0.28,8.0,563,No,1
48.0,female,Associate,40781.22,30,RENT,8278.5,VENTURE,15.85,0.2,22.0,609,Yes,0
42.0,female,High School,42525.27,15,MORTGAGE,10680.0,DEBTCONSOLIDATION,15.19,0.25,14.0,631,Yes,0
50.0,male,Doctorate,118722.4,19,MORTGAGE,31810.46,VENTURE,13.97,0.27,15.0,626,Yes,0
38.0,female,Bachelor,44933.0,6,RENT,18510.49,DEBTCONSOLIDATION,12.53,0.41,14.0,602,Yes,0
26.0,male,Bachelor,60104.89,1,RENT,9357.01,PERSONAL,19.77,0.16,4.0,518,No,0
36.0,female,Doctorate,47070.1,0,RENT,10320.86,PERSONAL,12.9,0.22,8.0,589,Yes,0
41.0,female,Bachelor,33948.65,10,MORTGAGE,4274.14,PERSONAL,15.24,0.13,7.0,544,Yes,0
44.0,male,Master,69127.05,21,RENT,30295.08,VENTURE,14.94,0.44,8.0,596,Yes,0
41.0,male,High School,9001.75,0,RENT,2890.08,EDUCATION,16.01,0.32,13.0,495,No,0
41.0,female,High School,46403.63,5,RENT,15212.34,PERSONAL,16.17,0.33,6.0,604,Yes,0
56.0,female,Associate,54599.27,32,MORTGAGE,12678.53,HOMEIMPROVEMENT,13.39,0.23,11.0,652,No,0
37.0,female,Master,59575.87,8,OTHER,24731.87,HOMEIMPROVEMENT,17.25,0.42,14.0,553,Yes,0
45.0,male,High School,46442.04,2,RENT,19324.09,EDUCATION,11.57,0.42,15.0,640,No,0
34.0,male,Associate,56459.85,16,OWN,23444.77,VENTURE,18.55,0.42,11.0,542,Yes,0
52.0,female,Master,118671.85,11,OWN,35000.0,DEBTCONSOLIDATION,16.09,0.29,11.0,567,Yes,0
47.0,male,High School,72288.21,5,RENT,15784.5,HOMEIMPROVEMENT,15.82,0.22,21.0,619,Yes,0
69.0,female,Bachelor,78952.81,29,RENT,33405.24,HOMEIMPROVEMENT,13.35,0.42,30.0,700,No,0
36.0,female,High School,21381.62,1,RENT,5643.28,PERSONAL,14.68,0.26,7.0,571,No,1
64.0,female,High School,62713.17,32,OWN,19727.53,EDUCATION,14.87,0.31,30.0,686,No,1
37.0,male,Associate,30699.11,12,RENT,7613.77,PERSONAL,16.52,0.25,6.0,515,No,0
42.0,female,Bachelor,44013.21,22,MORTGAGE,4804.37,MEDICAL,13.63,0.11,17.0,653,No,1
35.0,female,High School,28343.84,5,RENT,11642.68,VENTURE,18.03,0.41,10.0,554,Yes,0
69.0,female,Associate,88817.32,21,RENT,24506.22,HOMEIMPROVEMENT,8.01,0.28,26.0,695,Yes,0
49.0,female,Bachelor,92548.67,21,OWN,20079.56,PERSONAL,13.5,0.22,21.0,686,Yes,0
49.0,male,Associate,62325.0,6,OWN,11636.75,PERSONAL,17.84,0.19,8.0,549,No,0
38.0,male,Associate,43250.18,7,RENT,14257.17,EDUCATION,14.91,0.33,11.0,565,Yes,0
29.0,female,Bachelor,62461.43,1,MORTGAGE,27296.74,EDUCATION,16.4,0.44,6.0,577,Yes,0
41.0,male,Master,101224.4,16,MORTGAGE,27998.64,DEBTCONSOLIDATION,17.58,0.28,8.0,631,Yes,0
40.0,male,Master,52387.87,15,RENT,14734.95,HOMEIMPROVEMENT,15.73,0.28,8.0,552,Yes,0
32.0,male,High School,41122.06,1,MORTGAGE,8957.35,MEDICAL,17.33,0.22,5.0,540,Yes,0
42.0,female,Bachelor,48551.82,3,OWN,9845.79,PERSONAL,15.03,0.2,9.0,515,Yes,0
45.0,female,Bachelor,45158.3,11,MORTGAGE,20224.31,EDUCATION,16.65,0.45,16.0,586,Yes,0
49.0,female,Associate,41638.44,21,MORTGAGE,7521.12,DEBTCONSOLIDATION,13.55,0.18,23.0,690,No,1
30.0,male,Associate,32336.17,10,MORTGAGE,6786.66,MEDICAL,20.02,0.21,7.0,491,Yes,0
35.0,male,Master,57851.3,8,OWN,9698.06,PERSONAL,11.01,0.17,9.0,636,No,1
38.0,male,Bachelor,59207.12,16,MORTGAGE,23623.13,EDUCATION,14.59,0.4,10.0,651,Yes,0
56.0,female,Bachelor,82897.41,16,OWN,9587.27,MEDICAL,18.23,0.12,12.0,564,Yes,0
56.0,male,High School,90525.36,23,OWN,12699.71,DEBTCONSOLIDATION,15.15,0.14,24.0,630,No,1
48.0,female,Bachelor,70160.53,8,RENT,14456.36,VENTURE,14.23,0.21,21.0,629,Yes,0
42.0,male,Associate,49331.06,16,MORTGAGE,22550.48,DEBTCONSOLIDATION,12.33,0.46,10.0,568,No,0
57.0,female,Associate,19266.8,36,RENT,6236.56,PERSONAL,12.3,0.32,12.0,636,No,1
47.0,female,Master,223141.05,8,OWN,35000.0,MEDICAL,10.76,0.16,17.0,698,No,1
56.0,female,Doctorate,71482.13,27,RENT,33910.92,DEBTCONSOLIDATION,15.43,0.47,24.0,660,No,0
49.0,female,Master,51973.75,14,RENT,5186.37,MEDICAL,13.82,0.1,10.0,535,Yes,0
32.0,female,Bachelor,97784.56,7,MORTGAGE,28089.11,PERSONAL,20.15,0.29,5.0,564,Yes,0
29.0,female,Bachelor,29487.25,6,OWN,3155.3,MEDICAL,13.2,0.11,5.0,630,No,0
41.0,male,Associate,51330.8,10,OTHER,5548.81,PERSONAL,16.14,0.11,9.0,580,No,1
53.0,female,Master,65286.21,23,MORTGAGE,19729.8,MEDICAL,13.9,0.3,14.0,664,No,1
40.0,female,Associate,36418.27,8,RENT,8416.17,MEDICAL,13.79,0.23,12.0,589,Yes,0
60.0,male,High School,34746.79,7,RENT,14645.25,DEBTCONSOLIDATION,11.5,0.42,28.0,702,No,1
52.0,male,High School,20450.33,13,MORTGAGE,3391.09,MEDICAL,11.78,0.17,18.0,597,No,1
58.0,female,Master,72437.44,18,RENT,19938.93,MEDICAL,15.49,0.28,13.0,650,No,0
41.0,female,Associate,82051.39,20,MORTGAGE,30281.96,EDUCATION,15.62,0.37,7.0,623,Yes,0
37.0,female,Bachelor,54069.27,12,MORTGAGE,7330.71,EDUCATION,13.81,0.14,14.0,600,No,0
36.0,male,Bachelor,303634.36,8,MORTGAGE,35000.0,DEBTCONSOLIDATION,15.92,0.12,5.0,624,No,1
50.0,female,Associate,54830.88,28,MORTGAGE,4906.23,MEDICAL,14.95,0.09,23.0,601,Yes,0
33.0,male,Master,31992.94,0,OWN,13934.97,DEBTCONSOLIDATION,13.4,0.44,7.0,531,Yes,0
33.0,male,Master,52907.77,10,MORTGAGE,15722.94,MEDICAL,15.9,0.3,4.0,640,Yes,0
39.0,female,High School,15561.41,20,RENT,5557.78,HOMEIMPROVEMENT,14.65,0.36,8.0,626,No,0
47.0,male,High School,70165.25,20,RENT,18148.2,DEBTCONSOLIDATION,16.03,0.26,16.0,619,Yes,0
38.0,male,Bachelor,125249.25,12,MORTGAGE,35000.0,DEBTCONSOLIDATION,16.04,0.28,7.0,570,No,0
56.0,male,High School,62397.25,20,RENT,12053.43,VENTURE,11.36,0.19,27.0,708,No,1
59.0,male,Associate,26294.92,6,RENT,8558.06,VENTURE,15.37,0.33,11.0,576,Yes,0
28.0,male,Master,38299.03,1,OTHER,6439.63,PERSONAL,14.14,0.17,4.0,553,Yes,0
49.0,male,High School,46637.59,4,OWN,10641.88,DEBTCONSOLIDATION,16.71,0.23,13.0,570,Yes,0
40.0,male,Associate,38361.16,21,RENT,11263.63,PERSONAL,14.09,0.29,13.0,648,No,0
54.0,female,Associate,28986.15,13,MORTGAGE,8706.93,EDUCATION,13.38,0.3,27.0,651,Yes,0
49.0,male,Associate,32208.04,30,RENT,12930.15,HOMEIMPROVEMENT,11.92,0.4,22.0,663,No,1
46.0,female,Associate,120106.65,17,MORTGAGE,34218.55,MEDICAL,12.93,0.28,13.0,591,No,0
43.0,female,High School,32029.53,19,RENT,5910.8,PERSONAL,17.44,0.18,14.0,568,Yes,0
33.0,male,Bachelor,88842.65,15,OWN,11379.36,PERSONAL,12.93,0.13,11.0,563,No,1
70.0,male,Bachelor,88089.87,27,OWN,21381.2,HOMEIMPROVEMENT,13.35,0.24,30.0,712,No,0
35.0,male,Bachelor,30194.97,0,RENT,3799.91,MEDICAL,12.89,0.13,6.0,542,Yes,0
64.0,female,Master,86111.6,38,MORTGAGE,35000.0,VENTURE,12.26,0.41,30.0,661,Yes,1
51.0,female,High School,21859.65,11,RENT,3543.7,PERSONAL,15.99,0.16,16.0,601,Yes,0
40.0,male,Bachelor,100340.72,3,RENT,33814.71,PERSONAL,16.77,0.34,10.0,595,Yes,0
39.0,male,Master,40229.01,5,RENT,6367.82,EDUCATION,17.65,0.16,6.0,484,Yes,0
33.0,male,Bachelor,70362.48,15,RENT,11265.55,PERSONAL,17.25,0.16,10.0,565,Yes,0
45.0,female,Doctorate,65720.79,11,OWN,18324.4,VENTURE,11.98,0.28,19.0,630,No,1
33.0,male,Bachelor,33774.29,9,RENT,4179.57,PERSONAL,15.45,0.12,10.0,531,Yes,0
57.0,female,Doctorate,174527.2,31,MORTGAGE,35000.0,VENTURE,14.05,0.2,14.0,662,Yes,0
47.0,female,High School,30293.84,17,RENT,3132.3,PERSONAL,15.83,0.1,9.0,544,Yes,0
44.0,female,High School,12926.54,4,RENT,3975.95,MEDICAL,16.75,0.31,9.0,493,Yes,0
45.0,male,Associate,46265.97,2,RENT,8327.08,EDUCATION,17.59,0.18,10.0,491,Yes,0
47.0,male,Master,59241.65,28,MORTGAGE,7300.85,PERSONAL,15.24,0.12,12.0,567,Yes,0
42.0,male,High School,35500.24,5,RENT,12484.28,HOMEIMPROVEMENT,13.4,0.35,12.0,641,No,0
43.0,female,High School,51171.34,6,MORTGAGE,5452.49,MEDICAL,18.68,0.11,19.0,566,No,0
66.0,male,Doctorate,85457.15,1,MORTGAGE,35000.0,VENTURE,16.43,0.41,21.0,622,No,1
55.0,male,Bachelor,104373.13,28,OWN,21595.1,MEDICAL,15.78,0.21,13.0,630,Yes,0
51.0,male,Associate,24649.96,17,RENT,4039.81,PERSONAL,13.68,0.16,12.0,648,No,1
40.0,female,High School,68616.63,14,OWN,28899.77,DEBTCONSOLIDATION,17.67,0.42,12.0,524,Yes,0
31.0,female,Bachelor,41208.71,2,MORTGAGE,19393.96,VENTURE,15.22,0.47,8.0,529,Yes,0
49.0,female,Master,37242.64,17,OWN,3375.47,PERSONAL,18.2,0.09,15.0,608,No,0
45.0,female,Bachelor,17179.78,15,OTHER,5240.11,DEBTCONSOLIDATION,13.78,0.31,18.0,595,Yes,0
43.0,female,High School,35552.2,21,RENT,14829.1,HOMEIMPROVEMENT,18.97,0.42,6.0,549,Yes,0
44.0,female,Bachelor,41807.06,19,MORTGAGE,13490.95,VENTURE,14.22,0.32,14.0,617,No,1
35.0,male,Associate,28992.77,10,RENT,12521.53,VENTURE,20.51,0.43,9.0,487,No,0
37.0,male,Master,84880.98,13,OWN,16660.64,MEDICAL,14.24,0.2,13.0,596,Yes,0
55.0,female,Bachelor,158175.52,29,OWN,30744.44,DEBTCONSOLIDATION,15.19,0.19,13.0,637,No,1
30.0,female,Bachelor,30464.03,2,OWN,7000.98,MEDICAL,18.47,0.23,5.0,567,Yes,0
54.0,female,Associate,52119.2,21,RENT,7489.26,HOMEIMPROVEMENT,18.99,0.14,18.0,547,Yes,0
60.0,male,High School,32859.37,40,RENT,16633.83,DEBTCONSOLIDATION,14.26,0.51,22.0,642,Yes,0
49.0,female,Bachelor,39843.21,23,RENT,11811.27,VENTURE,15.4,0.3,12.0,586,Yes,0
49.0,male,Bachelor,40269.85,26,MORTGAGE,4668.53,MEDICAL,16.04,0.12,16.0,597,Yes,0
37.0,female,High School,68422.73,0,OWN,17246.12,PERSONAL,18.9,0.25,6.0,534,Yes,0
38.0,male,Bachelor,60679.85,17,RENT,25846.32,VENTURE,17.11,0.43,9.0,577,Yes,0
41.0,male,High School,34762.37,15,RENT,16008.0,EDUCATION,14.5,0.46,17.0,640,No,0
34.0,male,Bachelor,34534.28,3,RENT,10970.69,DEBTCONSOLIDATION,18.37,0.32,5.0,561,Yes,0
38.0,male,Bachelor,63198.64,18,MORTGAGE,10101.76,DEBTCONSOLIDATION,14.18,0.16,6.0,546,Yes,0
45.0,male,High School,31331.46,24,RENT,5699.5,EDUCATION,17.65,0.18,7.0,543,Yes,0
40.0,female,Bachelor,151679.21,14,MORTGAGE,35000.0,VENTURE,13.72,0.23,14.0,602,Yes,0
46.0,female,Associate,59403.56,27,MORTGAGE,9354.31,PERSONAL,16.66,0.16,16.0,657,Yes,0
55.0,female,Bachelor,71758.04,31,RENT,12904.68,VENTURE,16.69,0.18,13.0,598,Yes,0
46.0,female,Doctorate,90543.58,12,MORTGAGE,15372.6,DEBTCONSOLIDATION,13.44,0.17,13.0,563,Yes,0
49.0,female,Master,162272.31,31,RENT,21862.09,PERSONAL,11.13,0.13,11.0,654,Yes,1
33.0,female,Associate,40226.27,7,RENT,6230.97,EDUCATION,13.33,0.15,9.0,571,Yes,0
55.0,male,Bachelor,39644.46,5,RENT,19931.47,VENTURE,17.03,0.5,12.0,561,Yes,0
32.0,male,Bachelor,50926.15,1,RENT,13939.87,PERSONAL,17.53,0.27,9.0,563,No,0
40.0,female,Master,109781.89,15,OTHER,35000.0,VENTURE,11.69,0.32,9.0,595,Yes,0
36.0,male,Associate,67608.41,2,MORTGAGE,21315.71,HOMEIMPROVEMENT,14.36,0.32,9.0,585,Yes,0
31.0,female,Associate,48908.75,12,RENT,7505.68,MEDICAL,14.88,0.15,8.0,575,Yes,0
46.0,female,High School,48950.76,26,MORTGAGE,7386.35,PERSONAL,16.01,0.15,14.0,584,Yes,0
50.0,male,Master,95600.47,0,RENT,23656.71,EDUCATION,13.84,0.25,14.0,621,Yes,0
61.0,male,Master,16699.89,7,RENT,2750.3,PERSONAL,16.48,0.16,19.0,562,Yes,0
47.0,female,High School,34289.69,5,MORTGAGE,5611.3,DEBTCONSOLIDATION,14.6,0.16,15.0,543,No,0
38.0,female,Bachelor,43143.62,14,OWN,18660.01,VENTURE,13.37,0.43,7.0,567,Yes,0
40.0,male,Associate,40531.67,5,RENT,7263.28,HOMEIMPROVEMENT,14.38,0.18,9.0,572,Yes,0
32.0,female,High School,42433.08,10,MORTGAGE,7491.67,MEDICAL,15.26,0.18,7.0,586,No,1
41.0,male,High School,77300.28,21,RENT,22497.68,DEBTCONSOLIDATION,13.67,0.29,8.0,653,No,1
44.0,male,Master,38035.6,17,RENT,17885.54,DEBTCONSOLIDATION,13.98,0.47,14.0,527,Yes,0
49.0,female,Associate,36554.88,31,RENT,7551.73,MEDICAL,14.1,0.21,12.0,577,Yes,0
52.0,male,Bachelor,38638.5,17,MORTGAGE,12434.19,PERSONAL,15.21,0.32,19.0,617,Yes,0
49.0,female,Master,62298.93,29,MORTGAGE,16328.48,HOMEIMPROVEMENT,15.88,0.26,10.0,658,No,1
37.0,male,High School,19268.53,15,MORTGAGE,8712.96,VENTURE,14.64,0.45,10.0,550,Yes,0
35.0,female,Bachelor,153739.2,8,MORTGAGE,27396.94,MEDICAL,17.59,0.18,11.0,564,Yes,0
51.0,female,Master,104513.78,9,MORTGAGE,21123.01,PERSONAL,13.67,0.2,13.0,570,Yes,0
31.0,female,Bachelor,36395.88,9,RENT,13024.18,HOMEIMPROVEMENT,19.31,0.36,8.0,550,Yes,0
68.0,female,High School,43986.18,39,RENT,5989.76,PERSONAL,10.53,0.14,21.0,662,Yes,0
38.0,female,High School,25092.17,2,RENT,4596.8,EDUCATION,10.42,0.18,13.0,642,No,1
57.0,female,Bachelor,60681.31,12,RENT,12836.29,VENTURE,13.87,0.21,27.0,628,No,0
39.0,female,High School,28256.65,21,RENT,4220.58,MEDICAL,13.03,0.15,6.0,577,No,0
50.0,male,Bachelor,23104.24,4,MORTGAGE,3064.26,HOMEIMPROVEMENT,15.26,0.13,12.0,599,No,0
35.0,male,High School,29123.08,16,MORTGAGE,3812.6,HOMEIMPROVEMENT,14.48,0.13,12.0,558,Yes,0
45.0,male,Master,122371.43,3,OWN,35000.0,PERSONAL,14.91,0.29,8.0,647,No,1
32.0,female,Associate,19666.65,8,MORTGAGE,8343.51,VENTURE,17.13,0.42,4.0,511,Yes,0
47.0,male,Associate,72645.35,9,RENT,18853.09,PERSONAL,15.32,0.26,7.0,532,Yes,0
35.0,female,Bachelor,63266.01,2,OWN,26998.46,HOMEIMPROVEMENT,15.24,0.43,7.0,611,Yes,0
36.0,male,High School,26423.95,4,MORTGAGE,10314.29,EDUCATION,14.69,0.39,10.0,553,No,0
41.0,male,Bachelor,93751.47,22,OWN,22453.17,HOMEIMPROVEMENT,15.9,0.24,9.0,562,No,0
42.0,female,Doctorate,86377.29,6,OWN,18691.54,VENTURE,13.8,0.22,18.0,602,Yes,0
49.0,female,Bachelor,22985.13,28,MORTGAGE,9274.37,VENTURE,16.97,0.4,15.0,576,Yes,0
48.0,male,High School,32998.22,19,RENT,10742.0,DEBTCONSOLIDATION,13.17,0.33,17.0,584,Yes,0
46.0,female,Master,69947.96,28,MORTGAGE,18848.77,PERSONAL,11.88,0.27,10.0,607,No,0
54.0,male,High School,80966.13,17,MORTGAGE,7054.04,MEDICAL,15.41,0.09,20.0,623,No,1
48.0,male,Associate,37543.06,15,OWN,12115.29,PERSONAL,11.06,0.32,12.0,652,No,1
49.0,male,High School,28064.3,2,RENT,5937.39,HOMEIMPROVEMENT,15.48,0.21,22.0,591,Yes,0
36.0,male,Bachelor,28615.45,6,RENT,4730.09,EDUCATION,17.98,0.17,12.0,561,Yes,0
54.0,male,High School,40187.21,21,RENT,7779.26,PERSONAL,15.51,0.19,9.0,627,No,1
53.0,male,High School,20499.07,13,RENT,3535.0,EDUCATION,13.69,0.17,16.0,631,Yes,0
46.0,female,Associate,66648.41,4,MORTGAGE,13422.29,DEBTCONSOLIDATION,16.46,0.2,13.0,612,Yes,0
52.0,female,Associate,38228.64,17,MORTGAGE,7183.18,PERSONAL,15.12,0.19,18.0,594,Yes,0
44.0,male,Bachelor,36889.5,26,RENT,12250.35,PERSONAL,11.14,0.33,17.0,664,No,1
62.0,female,Bachelor,123510.35,41,MORTGAGE,33280.11,VENTURE,15.42,0.27,30.0,710,No,1
45.0,female,Bachelor,28346.48,10,RENT,2604.67,MEDICAL,15.29,0.09,15.0,546,Yes,0
44.0,male,High School,36047.22,3,MORTGAGE,4010.04,MEDICAL,16.54,0.11,16.0,562,Yes,0
48.0,male,Master,27664.94,0,RENT,3253.32,PERSONAL,15.45,0.12,12.0,587,Yes,0
65.0,male,Associate,60640.13,31,RENT,18297.54,MEDICAL,12.34,0.3,14.0,607,Yes,0
40.0,female,Associate,78231.94,15,RENT,23615.43,MEDICAL,17.19,0.3,6.0,580,No,1
47.0,male,High School,31564.11,27,RENT,13961.78,EDUCATION,16.05,0.44,8.0,540,Yes,0
40.0,male,Doctorate,48049.17,13,RENT,22226.21,DEBTCONSOLIDATION,16.03,0.46,14.0,620,No,0
44.0,male,Bachelor,29263.52,7,MORTGAGE,8250.21,PERSONAL,15.13,0.28,9.0,529,Yes,0
37.0,male,High School,29279.27,0,OWN,13325.83,DEBTCONSOLIDATION,15.64,0.46,11.0,525,No,0
48.0,male,High School,101661.93,16,RENT,14817.54,MEDICAL,15.96,0.15,9.0,590,No,0
44.0,female,Associate,69375.62,7,MORTGAGE,18504.01,PERSONAL,18.03,0.27,17.0,561,Yes,0
52.0,female,High School,78364.07,27,OWN,15475.19,MEDICAL,15.85,0.2,19.0,609,Yes,0
55.0,male,Bachelor,38710.91,24,OWN,4589.66,MEDICAL,12.42,0.12,16.0,577,Yes,0
57.0,male,Associate,85014.97,20,OWN,32396.23,EDUCATION,14.52,0.38,26.0,674,No,0
40.0,male,Associate,77276.3,17,RENT,31743.55,VENTURE,14.64,0.41,13.0,580,Yes,0
48.0,male,Bachelor,69241.38,16,RENT,12191.48,HOMEIMPROVEMENT,11.53,0.18,20.0,640,Yes,0
58.0,female,Bachelor,48803.08,26,OTHER,23476.98,DEBTCONSOLIDATION,15.77,0.48,24.0,642,No,0
37.0,female,High School,62157.71,15,RENT,9863.23,DEBTCONSOLIDATION,15.49,0.16,5.0,545,Yes,0
45.0,female,Associate,26200.9,1,RENT,10993.67,DEBTCONSOLIDATION,16.47,0.42,14.0,611,Yes,0
38.0,male,Master,85200.74,3,MORTGAGE,18838.18,MEDICAL,17.6,0.22,10.0,522,Yes,0
65.0,female,Master,68025.18,23,RENT,12368.84,PERSONAL,12.43,0.18,30.0,700,No,1
58.0,female,Bachelor,40886.97,29,MORTGAGE,5270.88,MEDICAL,17.78,0.13,14.0,566,No,0
50.0,male,Master,58641.42,13,MORTGAGE,17494.81,PERSONAL,14.46,0.3,12.0,559,Yes,0
50.0,female,High School,116755.09,30,MORTGAGE,35000.0,DEBTCONSOLIDATION,16.75,0.3,10.0,609,Yes,0
39.0,female,High School,23155.91,21,RENT,5078.07,VENTURE,13.1,0.22,10.0,564,Yes,0
60.0,female,High School,52976.52,4,MORTGAGE,15531.1,DEBTCONSOLIDATION,16.21,0.29,11.0,569,No,0
42.0,male,High School,59014.63,16,MORTGAGE,17754.94,PERSONAL,17.92,0.3,13.0,599,No,1
39.0,male,Master,54025.51,1,OWN,11473.21,PERSONAL,18.55,0.21,7.0,533,Yes,0
56.0,female,High School,33117.95,30,RENT,3699.77,PERSONAL,17.52,0.11,12.0,511,Yes,0
41.0,male,Associate,20047.02,2,RENT,5900.0,MEDICAL,20.3,0.29,7.0,511,Yes,0
40.0,female,High School,59396.63,2,OWN,9426.24,HOMEIMPROVEMENT,13.71,0.16,11.0,600,Yes,0
53.0,male,Master,46550.67,26,RENT,20984.82,DEBTCONSOLIDATION,15.04,0.45,13.0,620,Yes,0
35.0,male,Bachelor,12890.63,7,RENT,1787.48,MEDICAL,15.98,0.14,5.0,551,Yes,0
50.0,female,Bachelor,65467.0,12,RENT,13015.91,VENTURE,15.72,0.2,12.0,580,Yes,0
46.0,female,Associate,22355.47,12,RENT,5961.84,EDUCATION,16.3,0.27,17.0,607,No,0
52.0,male,Master,70954.16,16,MORTGAGE,29043.15,EDUCATION,16.23,0.41,9.0,567,Yes,0
49.0,female,Master,40957.72,21,RENT,12109.85,MEDICAL,14.25,0.3,12.0,575,Yes,0
70.0,female,Bachelor,50044.41,38,RENT,8631.92,DEBTCONSOLIDATION,9.9,0.17,19.0,619,No,1
46.0,female,Bachelor,69288.16,27,MORTGAGE,10177.53,EDUCATION,16.16,0.15,11.0,637,Yes,0
41.0,male,Associate,50310.87,12,RENT,7543.2,PERSONAL,19.89,0.15,8.0,475,Yes,0
44.0,female,Bachelor,125838.98,22,OWN,30694.55,MEDICAL,15.24,0.24,11.0,627,Yes,0
49.0,female,Master,78152.94,19,RENT,13911.66,MEDICAL,14.6,0.18,20.0,640,No,1
64.0,female,Associate,40167.72,3,RENT,12616.44,PERSONAL,13.79,0.31,26.0,633,No,1
51.0,female,Associate,46457.59,28,OWN,14518.32,EDUCATION,12.81,0.31,14.0,603,Yes,0
38.0,male,High School,55516.51,9,RENT,6575.97,PERSONAL,14.8,0.12,12.0,624,Yes,0
70.0,male,Doctorate,56416.89,23,RENT,11556.47,VENTURE,13.88,0.2,22.0,640,No,1
55.0,male,Bachelor,53773.83,31,MORTGAGE,23050.6,DEBTCONSOLIDATION,16.68,0.43,18.0,622,Yes,0
38.0,male,Doctorate,92932.91,18,MORTGAGE,35000.0,VENTURE,14.08,0.38,11.0,626,No,1
36.0,female,Bachelor,38845.05,18,RENT,6052.03,HOMEIMPROVEMENT,18.74,0.16,10.0,519,Yes,0
35.0,female,Associate,84344.9,9,MORTGAGE,16326.72,HOMEIMPROVEMENT,16.13,0.19,7.0,547,No,0
44.0,female,Bachelor,64839.46,11,MORTGAGE,21793.14,PERSONAL,15.11,0.34,10.0,616,Yes,0
44.0,female,High School,19244.89,10,MORTGAGE,2081.11,MEDICAL,13.3,0.11,15.0,588,No,1
39.0,female,Associate,49885.26,7,RENT,19685.31,EDUCATION,14.41,0.39,9.0,515,Yes,0
34.0,female,Associate,74549.07,4,MORTGAGE,15652.84,HOMEIMPROVEMENT,12.7,0.21,9.0,663,No,1
